sampling_date,normalized_conc_copies_per_L,pmmv_copies_per_mL_kit_raw,sarscov2_copies_per_mL_kit_raw,rolling_average_new_cases_centered,fig1_label,sars_to_pmmv_ratio
2020-10-06,83081.88381423491,469499.4571964862,106.86821740724608,9.571428571428571,D3,0.00022762159949105454
2020-10-13,236794.8310003545,460509.6780518448,298.7570175022308,18.0,D3,0.0006487529616448067
2020-10-19,155439.93966810318,372316.4691136757,158.5557520451259,11.0,D3,0.00042586284840576214
2020-10-20,146893.69588096713,650384.176939237,261.74612463864503,9.571428571428571,D3,0.0004024484818656635
2020-10-21,117456.7574558922,598559.9677521727,192.616199876914,8.714285714285714,D3,0.00032179933549559506
2020-10-22,71175.11332886122,522619.5410280735,101.91097276863172,9.0,D3,0.0001950003104900308
2020-10-23,283497.555850514,519385.8014525387,403.4098774116577,8.714285714285714,D3,0.0007767056324671616
2020-10-26,203327.6352435893,460724.8978296216,256.65233965353764,12.714285714285715,D3,0.000557062014365998
2020-10-27,228348.6380718935,492149.22727474227,307.8948103460882,13.428571428571429,D3,0.0006256127070462836
2020-10-28,163524.06153404777,775968.6527507019,347.6425910161587,17.714285714285715,D3,0.00044801112749054184
2020-10-29,152175.6745537032,691112.5612744209,288.1384115191028,18.428571428571427,D3,0.0004169196563115156
2020-10-30,246667.49378722243,303729.67936633393,205.26092821394587,19.428571428571427,D3,0.0006758013528417054
2020-11-02,234611.2254543023,380246.522062084,244.41123976910117,20.285714285714285,D3,0.0006427704806967186
2020-11-03,135003.40258604067,348284.4880086344,128.82079712082938,20.571428571428573,D3,0.0003698723358521662
2020-11-04,159771.63683104442,419930.8655321424,183.81655271766465,18.571428571428573,D3,0.0004377305118658751
2020-11-05,142986.2963563535,802176.3744525594,314.2472022124353,20.714285714285715,D3,0.00039174327768863983
2020-11-06,237404.0093664144,420557.3563853984,273.53973308064,21.714285714285715,D3,0.0006504219434696285
2020-11-09,578204.3873498612,385376.9074522585,610.483886773198,19.428571428571427,D3,0.001584121609177702
2020-11-10,260782.57278460308,883321.7233838504,631.1093469056713,19.0,D3,0.0007144728021495975
2020-11-11,362947.3568733218,634264.3725416014,630.6974728024389,22.142857142857142,D3,0.000994376320200882
2020-11-12,424343.5989859478,228127.78525246851,265.21798745952304,20.857142857142858,D3,0.0011625852027012267
2020-11-13,480788.7499437084,215364.51197771705,283.68447807124215,26.0,D3,0.0013172294519005708
2020-11-17,431866.9345847442,685572.8455857164,811.1677897469687,33.857142857142854,D3,0.0011831970810540938
2020-11-24,234475.42044584212,762736.955886538,489.9810093728158,41.857142857142854,D3,0.0006423984121803894
2020-11-25,469544.71336583846,584104.2013432492,751.405588480816,45.57142857142857,D3,0.0012864238722351735
2020-11-26,631885.4324387326,490383.4004595554,848.9482933155133,43.0,D3,0.0017311929655855689
2020-11-27,813689.6510288289,296764.0189609432,661.5720850034045,36.0,D3,0.0022292867151474764
2020-11-28,1034739.332761834,406518.9499919007,1152.4414988209885,33.142857142857146,D3,0.0028349022815392718
2020-11-29,782801.545301243,353817.46909170045,758.8187987933093,33.142857142857146,D3,0.002144661767948611
2020-11-30,664636.5285130625,359896.4041113707,655.3432785011388,29.857142857142858,D3,0.0018209219959261986
2020-12-01,779716.5708579463,264336.1749085944,564.6775228861247,34.714285714285715,D3,0.0021362097831724557
2020-12-02,468229.5609498979,477844.5874372878,612.9889352823187,36.714285714285715,D3,0.001282820714931227
2020-12-03,622333.1012149018,347879.46214589005,593.142204181435,46.28571428571429,D3,0.0017050221951093198
2020-12-04,571238.5757782139,600836.870846515,940.3320503490464,59.714285714285715,D3,0.001565037193912915
2020-12-05,753272.9633521795,422739.3638836192,872.4332420773402,60.0,D3,0.002063761543430629
2020-12-06,435893.174470619,353209.3953789731,421.8125057659961,63.57142857142857,D3,0.0011942278752619699
2020-12-07,502482.1225819805,350749.2547517773,482.8636438951257,69.71428571428571,D3,0.0013766633495396728
2020-12-08,510718.6783163478,458221.7117596914,641.1572246733263,66.71428571428571,D3,0.0013992292556612269
2020-12-09,471170.3803646872,554037.8210803922,715.1950983421121,66.71428571428571,D3,0.0012908777544238007
2020-12-15,832892.2702622964,455757.2726713764,1039.990984996754,58.57142857142857,D3,0.0022818966308556067
2020-12-21,631532.9486023104,483044.5536184018,835.7768527477153,66.0,D3,0.001730227256444686
2020-12-29,1213859.5406165854,407330.985245381,1354.637267476327,57.28571428571429,D3,0.003325642577031741
2021-01-05,1349604.0618103277,538800.7873959346,1992.240359386729,80.57142857142857,D3,0.0036975453748228156
2021-01-12,2571571.9893059987,423800.8953562157,2985.8479768242387,82.42857142857143,D3,0.007045402710427394
2021-01-19,1198411.7990566446,665711.8592901649,2185.745060124028,93.57142857142856,D3,0.0032833199974154643
2021-01-26,959782.8941969776,513166.6164181442,1349.3932611262378,98.0,D3,0.002629542175882131
2021-02-02,844947.9144775819,701871.805707419,1624.7811464742415,76.14285714285714,D3,0.002314925793089265
2021-02-09,411542.3804480216,795686.4574503546,897.1471199708832,102.28571428571428,D3,0.0011275133710904701
2021-02-18,207659.0676420812,851280.5390726085,484.3181453305922,27.57142857142857,D3,0.0005689289524440581
2021-02-23,310525.1450860055,585970.9775115015,498.5170487888972,23.857142857142858,D3,0.0008507538221534398
2021-03-02,325810.0056107364,852466.165303985,760.9370030154912,24.857142857142858,D3,0.0008926301523581819
2021-03-09,317928.9717260638,1494450.7847053746,1301.7238391139422,17.857142857142858,D3,0.0008710382787015447
2021-03-16,203057.2415241514,932270.0348408666,518.641593507975,16.142857142857142,D3,0.0005563212096552093
2021-03-23,480722.3795438746,671650.5213906639,884.5957174378192,24.0,D3,0.0013170476151886975
2021-03-30,157150.51092520868,771144.4670163774,332.0157451747163,26.0,D3,0.0004305493450005718
2021-04-06,149943.24612563182,946788.0593517884,388.9437671566974,25.285714285714285,D3,0.000410803414042827
2021-04-13,454282.7456175989,543787.5170924186,676.8035241022492,34.285714285714285,D3,0.0012446102619660246
2021-04-20,559358.9348931449,820049.4592658331,1256.717786560646,35.42857142857143,D3,0.0015324902325839582
2021-04-27,124712.5627475332,857553.1418000159,293.0072602906266,23.0,D3,0.00034167825410283067
2021-05-04,103495.26316371096,510442.8326194375,144.7353843615856,18.285714285714285,D3,0.00028354866620194783
2021-05-11,24913.37446755353,1337504.5252308955,91.29246873732797,11.428571428571429,D3,6.825582045905079e-05
2021-05-18,54963.207817919865,1495197.237886796,225.15297675274448,12.285714285714285,D3,0.00015058413100799964
2021-05-25,32299.487165179347,1578462.664325281,139.6809166221622,5.857142857142858,D3,8.849174565802559e-05
2020-07-30,140289.5916548411,111235.75320202053,42.75402299761683,13.428571428571429,D4,0.00038435504562970164
2020-08-05,307068.82459244976,192348.1071446117,161.81947170816028,13.0,D4,0.0008412844509382185
2020-08-12,97883.3255126148,261808.0401431204,70.20997702780485,11.571428571428571,D4,0.000268173494555109
2020-08-19,89240.26690626945,436228.8333649889,106.65528088137576,18.857142857142858,D4,0.0002444938819349848
2020-08-26,733394.3882131744,368889.5358703647,741.2096314462683,17.0,D4,0.002009299693734724
2020-09-01,261912.4291125037,219334.2696219928,157.38731875154238,12.571428571428571,D4,0.0007175682989383664
2020-09-16,20529.291586914336,216412.65568613543,12.172050716929231,11.428571428571429,D4,5.6244634484696816e-05
2020-09-30,97123.51547518103,215776.1304409937,57.416263956330226,15.142857142857142,D4,0.00026609182321967405
2020-10-07,232784.3496068765,192752.9383462153,122.9311435280496,16.0,D4,0.0006377653413887029
2020-10-14,724967.8022299418,245804.4131063171,488.21995930988334,16.285714285714285,D4,0.001986213156794361
2020-10-21,607011.3275515406,486044.4241408808,808.3136195802194,25.57142857142857,D4,0.0016630447330179192
2020-10-27,296672.94930695626,577804.2997779787,469.6408376366401,35.42857142857143,D4,0.0008128026008409761
2020-11-04,520898.2296285596,248733.0877824189,354.97157555043043,56.85714285714285,D4,0.0014271184373385194
2020-11-10,482591.2761257353,326629.83401439525,431.85947511710714,71.0,D4,0.001322167879796535
2020-11-18,822086.4871290863,194572.0294144741,438.23297576691016,71.0,D4,0.00225229174555914
2020-11-24,582301.6933686704,153253.39802477474,244.49236488857315,57.714285714285715,D4,0.0015953471051196454
2020-12-02,695389.9632889198,255190.8710874224,486.18402870452087,74.14285714285714,D4,0.001905177981613479
2020-12-09,243934.24652221717,265609.50927571714,177.51028908029568,59.57142857142857,D4,0.0006683130041704581
2020-12-16,360436.5765057231,272380.4653807218,268.97502040784383,69.57142857142857,D4,0.0009874974698786934
2020-12-21,1280386.0128475225,195197.8953424581,684.7360409144052,52.85714285714285,D4,0.00350790688451376
2020-12-28,468645.214879725,363288.1790376105,466.4473061050547,56.714285714285715,D4,0.0012839594928211644
2021-01-05,590408.7157844325,202343.8966739176,327.30301419744,68.57142857142857,D4,0.0016175581254368016
2021-01-13,424301.2754948424,134014.58995623546,155.78783959821646,63.14285714285714,D4,0.0011624692479310752
2021-01-20,1008200.3086582468,285238.3591594077,787.8832924539363,38.142857142857146,D4,0.002762192626460951
2020-04-03,0.0,134134.32779930413,,21.142857142857142,D5,
2020-04-07,0.0,267408.1699421205,,19.0,D5,
2020-04-14,0.0,111378.10959411669,,25.0,D5,
2020-04-22,76355.03118345868,63957.207068940086,13.379327507276283,9.428571428571429,D5,0.00020919186625605114
2020-04-28,0.0,27632.001011609704,,29.42857142857143,D5,
2020-05-05,0.0,45347.3261330262,,21.0,D5,
2020-05-12,0.0,2690.776928127052,,22.428571428571423,D5,
2020-05-19,0.0,261867.9044427474,,35.142857142857146,D5,
2020-05-26,46692.510174867435,241416.8451352776,30.883173966748892,32.0,D5,0.0001279246854105957
2020-06-09,473688.21109427366,474970.02600798255,616.4046628578683,95.71428571428572,D5,0.0012977759208062294
2020-06-23,58877.55813599879,606572.8591532966,97.84528432470472,139.57142857142858,D5,0.0001613083784547912
2020-07-07,214089.55811139167,635664.6306319418,372.8470133672149,178.14285714285714,D5,0.000586546734551758
2020-07-21,33812.540943894426,441269.9381604532,40.87796671605503,179.4285714285714,D5,9.263709847642308e-05
2020-08-06,112326.65434975683,414579.6001085364,127.58449162151229,130.71428571428572,D5,0.0003077442584924845
2020-08-27,88721.19904109668,554430.7230766602,134.76646174406446,166.85714285714286,D5,0.00024307177819478544
2020-09-08,70262.44562846607,461463.56026197784,88.83166660938517,109.28571428571428,D5,0.0001924998510368933
2020-09-22,59285.21103398381,410424.24136408727,66.66325414447293,95.85714285714286,D5,0.0001624252357095447
2020-10-06,55987.32436868776,563098.1009285421,86.37357815911881,124.28571428571428,D5,0.00015338992977722673
2020-10-20,157286.3200938979,816897.4208020754,352.0186005812461,113.28571428571428,D5,0.00043092142491478876
2020-11-03,99733.26843603834,452805.9969722039,123.72553985062132,227.42857142857144,D5,0.0002732418313316119
2020-11-17,144610.48870262652,423818.7531657613,167.91407401818788,235.14285714285717,D5,0.0003961931197332233
2020-12-01,149590.3399404549,436857.2350477253,179.0400610855793,405.71428571428567,D5,0.00040983654778206825
2020-12-15,46746.18460789624,983108.8264824464,125.90845669150868,512.0,D5,0.0001280717386517705
2020-05-06,1238024.4705214077,30906.69290197707,104.83080031654222,102.57142857142856,E1,0.003391847864442213
2020-05-12,1985768.357203849,6308.255729700408,34.31982086901081,110.85714285714286,E1,0.005440461252613285
2020-05-18,21095.09729238913,631343.556351172,36.488366427810774,98.57142857142856,E1,5.779478710243597e-05
2020-05-26,306786.01700514497,176279.5910219039,148.16469481892003,99.0,E1,0.0008405096356305341
2020-06-16,705792.0317605325,225799.16016162,436.62259731586767,272.42857142857144,E1,0.0019336767993439249
2020-07-14,275254.70835228823,580625.8091174817,437.8629801382022,732.5714285714287,E1,0.0007541224886364062
2020-08-11,106844.03455079612,362502.8385077194,106.11305699254912,351.57142857142856,E1,0.0002927233823309482
2020-09-10,8981.615707453353,502153.61140361475,12.356577434896256,136.85714285714286,E1,2.4607166321790006e-05
2020-10-15,31238.173578187285,452755.6858509538,38.748659460611854,150.85714285714286,E1,8.558403720051311e-05
2020-10-29,178783.32997508993,399679.99869594007,195.77019477068427,322.0,E1,0.0004898173423975066
2020-11-16,178295.45709871716,344955.0045836438,168.50386361844068,473.1428571428572,E1,0.000488480704380047
2020-11-30,301619.1955812994,340447.77040867397,281.33036341948264,565.7142857142858,E1,0.0008263539604967108
2020-12-14,288379.8563406773,351690.6279587145,277.86436374547037,546.1428571428571,E1,0.0007900817981936365
2020-12-28,329879.6720719365,360105.59430710104,325.4562064693049,576.8571428571429,E1,0.0009037799234847575
2021-01-11,214213.9257333389,533242.97646799,312.9536201614756,860.0,E1,0.0005868874677625724
2021-01-25,149088.32707630386,662755.1082904752,270.70972700356583,640.7142857142858,E1,0.00040846117007206525
2021-02-08,122296.23600864348,735845.0029461264,246.55088807145324,535.0,E1,0.0003350581808455986
2021-02-22,63566.00767320777,679274.5904611596,118.29801049169627,452.0,E1,0.00017415344568002131
2021-03-08,68287.01721643884,653286.531216405,122.221886587513,344.28571428571433,E1,0.00018708771840120225
2021-03-22,61177.65189640285,837341.3276395206,140.34678427617092,338.14285714285717,E1,0.0001676100051956242
2021-04-05,73755.84659477616,706865.8507436669,142.8369568507831,393.71428571428567,E1,0.00020207081258842783
2021-04-19,47521.767636419434,676415.9291179093,88.06707016195627,403.1428571428572,E1,0.00013019662366142308
2021-05-03,68032.79551537747,751237.7657767348,140.0241241164867,255.14285714285717,E1,0.00018639122059007528
2021-05-17,68789.17930182157,672883.767364587,126.81403321240488,160.57142857142858,E1,0.0001884635049364975
2020-05-14,890861.9674567416,103296.31333743788,252.1171422762136,18.285714285714285,E2,0.002440717719059566
2020-05-20,295371.66574523,314359.29187933914,254.3913087257297,15.714285714285715,E2,0.0008092374403978902
2020-05-28,172635.08240380563,135250.11345154472,63.96962871460681,5.7142857142857135,E2,0.00047297282850357716
2020-06-04,54401.51353216912,505949.8667061094,75.40942060331938,3.0,E2,0.000149045242553888
2020-06-18,37521.25755566968,390649.8640348885,40.158011404220254,5.285714285714286,E2,0.00010279796590594432
2020-06-25,29836.02281885376,391543.9801511352,32.005794866778345,4.857142857142857,E2,8.174252827083223e-05
2020-07-09,114271.93491354474,442686.5435581929,138.5935558700929,6.7142857142857135,E2,0.0003130737942836842
2020-07-23,246346.40826013172,250545.1456288331,169.09834721280734,18.571428571428573,E2,0.0006749216664661144
2020-08-05,144089.24903469038,475976.0552703852,187.8987188011071,9.571428571428571,E2,0.00039476506584846686
2020-08-26,39996.4689957901,364699.4712324404,39.96353724364204,6.7142857142857135,E2,0.00010957936711175369
2020-09-03,85162.54416988029,445089.0777780481,103.84909108439535,9.142857142857142,E2,0.00023332203882158982
2020-09-10,94675.4786285902,441890.4912220407,114.61970892567,10.0,E2,0.0002593848729550417
2020-10-01,30554.363693297066,388511.74719644466,32.52254581632453,8.714285714285714,E2,8.371058546108784e-05
2020-10-22,106345.77641422796,551045.1568959927,160.5515754778203,18.0,E2,0.00029135829154583004
2020-11-05,519404.2232064194,449320.68647966534,639.394690771358,44.42857142857143,E2,0.0014230252690586832
2020-11-18,801285.4069315905,624411.0161825459,1370.771055327121,86.7142857142857,E2,0.0021953024847440835
2020-12-03,1258899.7994707718,340702.76910442364,1175.0976649443714,155.42857142857142,E2,0.0034490405464952653
2020-12-17,647091.2562925086,236891.2497548045,419.9733052288736,123.57142857142856,E2,0.0017728527569657768
2021-01-07,1312269.9127756294,357047.41446888424,1283.678299840676,146.85714285714286,E2,0.0035952600350017245
2021-01-28,471038.5481954792,927917.1924286418,1197.4925127868837,55.0,E2,0.0012905165703985732
2021-02-04,571513.784745345,646870.6207235053,1012.8643196993456,45.57142857142857,E2,0.0015657911910831371
2021-02-25,98172.78442442272,568248.1091482289,152.8397236136847,27.857142857142858,E2,0.0002689665326696513
2021-03-04,276693.4295115876,261312.3164958687,198.0915096571488,25.142857142857142,E2,0.0007580641904427058
2021-03-18,147702.55047318403,568263.9590884816,229.95626328591192,32.57142857142857,E2,0.0004046645218443399
2021-04-01,282769.69907725515,651405.4856961989,504.65132374681485,42.857142857142854,E2,0.0007747115043212471
2021-04-22,81894.04248498872,938938.1184293764,210.6669538669335,33.142857142857146,E2,0.00022436723968490065
2020-03-30,0.0,697023.9020676976,,4.142857142857143,E3,
2020-04-08,0.0,139124.56513419654,,2.0,E3,
2020-04-14,0.0,217586.69139753684,,0.8571428571428571,E3,
2020-04-21,0.0,37677.74325796927,,1.2857142857142858,E3,
2020-04-28,0.0,11189.7333670176,,2.4285714285714284,E3,
2020-05-08,0.0,10355.866255438284,,1.0,E3,
2020-05-13,0.0,9738.19396745342,,0.8571428571428571,E3,
2020-05-19,0.0,785020.8459068887,,2.2857142857142856,E3,
2020-05-26,20634.963419787746,767735.3573724603,43.403263056050385,5.571428571428571,E3,5.653414635558286e-05
2020-06-05,92823.30969819878,615169.8204693864,156.44410619839778,12.714285714285715,E3,0.00025431043752931166
2020-06-10,30533.854840098647,441702.4116939064,36.95034882515953,19.0,E3,8.365439682218807e-05
2020-06-16,432295.3661274912,286447.9855284589,339.26064871371904,19.428571428571427,E3,0.0011843708661027157
2020-06-25,82122.25081021334,705812.8885725484,158.80258372722187,32.714285714285715,E3,0.00022499246797318725
2020-07-01,105328.50154387607,722323.7508154274,208.44185836422227,35.714285714285715,E3,0.0002885712371065099
2020-07-07,63679.38685390435,1248130.3327317466,217.75390219758148,44.714285714285715,E3,0.00017446407357234067
2020-07-14,46555.14065396252,2528382.7897944856,322.49100385189155,49.14285714285714,E3,0.00012754833055880142
2020-07-21,120462.99095988183,1095230.536801014,361.46505822917015,42.714285714285715,E3,0.00033003559167090916
2020-07-28,27978.599148134457,1193014.6214060655,91.4489804662567,39.0,E3,7.665369629625878e-05
2020-08-04,53734.77309639594,1303465.8153260946,191.894355686182,40.857142857142854,E3,0.00014721855642848202
2020-08-11,55387.79700195173,1255081.212577525,190.45529704988328,27.57142857142857,E3,0.00015174738904644313
2020-08-18,44718.04326725539,709985.8305457198,86.98404682049795,23.57142857142857,E3,0.0001225151870335764
2020-08-25,70260.48517534266,695615.2500943235,133.90209579998492,24.57142857142857,E3,0.00019249447993244565
2020-09-01,45426.28439547954,642203.3339602528,79.92578435124265,27.0,E3,0.0001244555736862453
2020-09-08,45463.04711654245,531338.9550072342,66.18161081191322,17.285714285714285,E3,0.00012455629346997933
2020-09-15,25921.311641647953,1001866.6585240972,71.14985720268388,20.571428571428573,E3,7.10172921688985e-05
2020-09-22,29548.95128921074,526603.1145392436,42.63169802812816,12.714285714285715,E3,8.095603092934452e-05
2020-09-30,16241.09712729384,642682.3948423887,28.596896429142586,18.0,E3,4.449615651313381e-05
2020-10-06,41428.44578656037,965651.4716189336,109.60394422103352,20.571428571428573,E3,0.00011350259119605581
2020-10-13,31830.497023883243,565026.7630975696,49.274199181346766,23.142857142857142,E3,8.720684116132395e-05
2020-10-20,104168.90126904711,636306.9716612154,181.59835098022884,35.0,E3,0.00028539425005218394
2020-10-27,36424.85993338021,873838.8010413931,87.20398885557711,46.28571428571429,E3,9.979413680378141e-05
2020-11-03,33227.21822750084,530003.3938043612,48.24805048562624,60.85714285714285,E3,9.10334745958927e-05
2020-11-10,158962.51625541662,576805.2987648306,251.2066347427803,78.85714285714286,E3,0.00043551374316552494
2020-11-17,251831.40699643377,925956.7660226164,638.8630005625838,128.14285714285714,E3,0.0006899490602642021
2020-11-24,553030.8599705868,705495.6945263761,1068.9339469848444,158.0,E3,0.0015151530410153064
2020-12-01,571067.9687598771,443370.5824967875,693.6842135734903,231.0,E3,0.001564569777424321
2020-12-08,955254.6144075636,533226.4280021052,1395.5260434878726,226.7142857142857,E3,0.002617135929883736
2020-12-15,1154491.888308939,400721.484332949,1267.4786387219376,232.8571428571429,E3,0.0031629914748190113
2020-12-21,115165.72209078612,1678531.6240433927,529.6145384525404,214.7142857142857,E3,0.00031552252627612635
2020-12-28,936618.8819063876,429800.11185100896,1102.9010964524175,214.0,E3,0.002566079128510651
2021-01-05,698287.1067391826,664370.9467050164,1271.0182634964865,203.7142857142857,E3,0.0019131153609292673
2021-01-12,775732.1424413163,515423.6019188776,1095.4264520037011,153.28571428571428,E3,0.002125293540935112
2021-01-19,143550.9795578214,884960.2756096333,348.0463409137602,108.71428571428572,E3,0.0003932903549529354
2021-01-26,271104.35220648913,470965.16963560367,349.81015678323166,76.57142857142857,E3,0.0007427516498807919
2021-02-02,165153.2527424985,787273.0740813287,356.22112049621217,61.714285714285715,E3,0.00045247466504794116
2021-02-09,129423.57931545404,563712.8320926504,199.88419845337629,46.57142857142857,E3,0.00035458514880946305
2021-02-16,36671.680868595526,981807.659155952,98.6425675367394,33.0,E3,0.00010047035854409733
2021-02-23,88010.46250218726,1215307.8803042246,293.04057158391134,32.285714285714285,E3,0.00024112455480051304
2021-03-02,42002.76501778826,1272781.6466476407,146.46670800847798,38.285714285714285,E3,0.00011507606854188565
2021-03-09,27447.26104056731,1220023.0819339687,91.74326576810704,32.857142857142854,E3,7.519797545360905e-05
2021-03-16,26307.629947850004,1243758.3212598388,89.64474975414517,30.42857142857143,E3,7.207569848726029e-05
2021-03-23,39730.12240217831,1209255.7776215218,131.62706865875174,30.142857142857142,E3,0.00010884965041692689
2021-03-30,51264.115688465165,1193174.0494847605,167.58085618975682,36.142857142857146,E3,0.00014044963202319226
2021-04-06,33492.90731155523,1222384.0485826842,112.1676592830232,40.857142857142854,E3,9.176138989467186e-05
2021-04-13,53227.91719860603,1006209.9834995914,146.73551146884108,39.42857142857143,E3,0.00014582991013316723
2021-04-20,49763.02943019987,1230928.154402785,167.82113417536277,29.714285714285715,E3,0.00013633706693205446
2021-04-27,33995.68349607966,1290364.5967465094,120.18308609737204,28.42857142857143,E3,9.313885889336893e-05
2021-05-04,23352.73423387809,879337.5656394823,56.260099923956616,27.142857142857142,E3,6.398009379144684e-05
2021-05-11,41523.32666656631,1296990.356468439,147.54891576719257,20.0,E3,0.00011376253881251045
2021-05-18,10467.876032820408,1327183.8677287607,38.062455342859685,24.42857142857143,E3,2.867911241868605e-05
2021-05-25,35430.3271457839,1142899.1489483474,110.94052258048752,15.0,E3,9.706938944050383e-05
2020-04-03,15567.354030833048,45954.65313418553,1.9599790539835555,21.142857142857142,E4,4.2650285015980957e-05
2020-04-07,64311.59817010661,340808.1618941305,60.04908920774783,19.0,E4,0.00017619615937015509
2020-04-14,61529.223321667894,123885.16367544528,20.88372027952836,25.0,E4,0.00016857321457991204
2020-04-22,40039.437507667455,191233.60224759765,20.977769497421427,9.428571428571429,E4,0.00010969708906210261
2020-04-28,0.0,46337.47461467878,,29.42857142857143,E4,
2020-05-06,130598.72348786057,45990.82894634684,16.455735760387515,20.428571428571427,E4,0.0003578047218845494
2020-05-12,240272.0715792507,24870.44023090024,16.371704644839284,22.428571428571423,E4,0.0006582796481623307
2020-05-19,0.0,213988.72352615235,,35.142857142857146,E4,
2020-05-26,83342.31891470416,181609.0961592724,41.4677348216911,32.0,E4,0.00022833512031425796
2020-06-09,373961.2802085052,410340.47341567953,420.414928109292,95.71428571428572,E4,0.0010245514526260415
2020-06-23,107543.97333244055,294139.60042535263,86.66559272372288,139.57142857142858,E4,0.00029464102282860435
2020-07-07,126917.48466659384,427043.28256462154,148.4911212790884,178.14285714285714,E4,0.00034771913607285987
2020-07-21,96144.52361772992,453140.5304366189,119.3615902211347,179.4285714285714,E4,0.0002634096537472052
2020-08-06,68098.25071242437,418119.2411342885,78.00873674096272,130.71428571428572,E4,0.00018657054989705302
2020-08-27,124201.3991006177,348941.1473998201,118.73692797488364,166.85714285714286,E4,0.00034027780575511703
2020-09-08,51523.30440220013,570760.8043152153,80.56844564815731,109.28571428571428,E4,0.00014115973808821953
2020-09-22,51879.69582910113,412965.210140126,58.697286274165926,95.85714285714286,E4,0.00014213615295644144
2020-10-06,239212.8287741975,265850.3238629393,174.23235068983632,124.28571428571428,E4,0.0006553776130799932
2020-10-20,119922.39923426232,337037.45835029753,110.73517982790533,113.28571428571428,E4,0.00032855451845003377
2020-11-03,168936.10109187098,312385.38665915496,144.58402537061426,227.42857142857144,E4,0.0004628386331284136
2020-11-17,426633.7702225695,264153.17348815786,308.7579844424912,235.14285714285717,E4,0.0011688596444453959
2020-12-01,400683.7879394595,210223.5115693068,230.7757614507524,405.71428571428567,E4,0.0010977638025738616
2020-12-15,383712.3445955178,227205.826154456,238.85391851914508,512.0,E4,0.0010512666975219668
2020-07-09,29020.434915728285,146547.2244250733,11.651682708242376,1.5714285714285714,E5,7.950804086500902e-05
2020-07-16,17509.698745761067,123506.45693463732,5.92482425775839,1.4285714285714286,E5,4.797177738564676e-05
2020-08-04,0.0,91683.84516457196,,2.0,E5,
2020-08-11,0.0,91899.11408422708,,0.1428571428571428,E5,
2020-08-27,0.0,173252.86904031035,,4.0,E5,
2020-09-01,0.0,98692.39867794776,,1.4285714285714286,E5,
2020-10-20,0.0,176136.3608418374,,1.7142857142857142,E5,
2020-11-05,62296.60415763607,167710.3127135204,28.62406291580149,8.0,E5,0.00017067562782913996
2020-12-10,616808.4326727947,120663.18625533931,203.90704327523656,42.57142857142857,E5,0.0016898861169117663
2020-12-15,242306.11547346448,156343.90063949765,103.7892691559616,25.857142857142858,E5,0.0006638523711601769
2020-12-21,399065.5883598215,158741.80885734342,173.55724205193997,32.857142857142854,E5,0.0010933303790680042
2020-12-28,618755.087229245,51366.44228559479,87.07739034816214,12.142857142857142,E5,0.0016952194170664246
2021-01-05,1400029.6135190437,45783.88677987735,175.6131433255653,99.42857142857144,E5,0.003835697571285051
2021-01-11,821219.9052817269,144226.2535244728,324.49717879042703,67.0,E5,0.00224991754871706
2021-01-19,277528.1603997401,509262.3952862723,387.2182348618203,52.0,E5,0.0007603511243828495
2021-01-25,120150.9903311083,246751.92750648505,81.22599576990143,35.42857142857143,E5,0.00032918079542769397
2021-02-10,44617.17377104628,195568.72571411903,23.906092655805303,13.142857142857142,E5,0.00012223883224944185
2021-02-24,35806.324376853765,407866.0034861324,40.01145869346692,9.285714285714286,E5,9.809951884069524e-05
2021-03-16,317841.8554509148,282086.7416927702,245.64102295269316,19.857142857142858,E5,0.000870799603975109
2021-03-23,157459.55147024716,59486.31130106197,25.66215861941017,36.714285714285715,E5,0.0004313960314253347
2021-03-30,110110.05264027564,207107.9437988412,62.47853861345111,37.714285714285715,E5,0.00030167137709664557
2021-04-06,322639.17990683345,202658.64489836327,179.13868216722767,29.0,E5,0.0008839429586488587
2021-04-13,112640.259415679,357868.7171871143,110.43952093345976,30.57142857142857,E5,0.00030860345045391507
2021-04-21,58497.42197144897,623254.8795094821,99.88713337652264,19.142857142857142,E5,0.00016026690951081912
2021-04-28,32198.29147427133,1055705.4001587206,93.12852105554173,20.285714285714285,E5,8.821449718978445e-05
2021-05-04,56086.57699183022,492823.282794484,75.72813970909408,16.714285714285715,E5,0.00015366185477213757
2021-05-11,11884.974005786062,307352.97910510947,10.007896348671595,8.285714285714286,E5,3.256157261859195e-05
2021-05-18,48289.005428418815,356760.48608674493,47.198928902159345,5.142857142857143,E5,0.00013229864500936662
2021-05-25,6618.1644457947605,578326.0542624904,10.486183370950098,2.8571428571428568,E5,1.8131957385739073e-05
2020-11-10,143270.69908639288,281531.1337072199,110.50729408443328,424.4285714285714,F1,0.0003925224632503915
2020-11-17,328263.5383882576,77203.7790103338,69.43338541062263,509.57142857142856,F1,0.0008993521599678289
2020-11-24,182934.8828454534,108085.52647180046,54.17154280111773,556.7142857142857,F1,0.0005011914598505573
2020-12-01,184307.0299522877,42927.39577850021,21.676221423347258,790.1428571428571,F1,0.0005049507669925692
2020-12-08,41944.52580618517,733174.3426840553,84.25383599217591,963.1428571428572,F1,0.00011491650905804155
2020-12-15,428134.2252383053,156450.94326587222,183.5123380354418,1021.1428571428572,F1,0.0011729704801049458
