Total Population,California County,Longitude,Latitude,PM2.5,Cleanup Sites,Haz. Waste,Pollution Burden,Asthma,Cardiovascular Disease,Traffic
5214,Los Angeles,-117.9583769,34.0002603,12.0653127,12.1,0.32,65.6215014026447,46.16,12.41,2614.665
2276,Los Angeles,-118.3193139,34.0543037,12.06166379,2.5,0.395,49.8552035131507,42.74,8.74,1275.539339
5635,Los Angeles,-118.2877775,34.0652365,12.12928682,12.85,0.695,52.4937904985313,35.92,10.66,956.4438281
1372,Ventura ,-119.1186906,34.1712698,8.693388836,4.0,0.465,57.5614778180966,45.01,14.56,513.325559
7156,Los Angeles,-118.0911533,33.8912102,11.9499108,1.0,0.49,49.1778289055844,56.91,21.95,1150.627718
3221,Los Angeles,-118.0683234,33.9335661,11.97258964,39.6,2.82,62.8039550816363,33.33,12.52,942.5171091
4839,San Francisco,-122.3846994,37.7132283,8.750025922,65.2,1.51,59.6928012472129,68.35,8.24,1374.457732
4367,San Bernardino,-117.3900615,34.1104058,11.96243772,12.0,0.315,48.0536090784409,73.86,22.05,646.5722178
5098,Sacramento ,-121.4335116,38.518459,8.893981374,0.0,0.15,36.86832898873,99.06,20.87,663.2406414
4514,Contra Costa,-122.345993,37.9760806,9.00918509,39.2,0.245,40.9373397417911,107.76,18.28,564.1224362
3216,Los Angeles,-118.2961605,34.1035829,11.99265418,0.0,1.12,45.193481252131,43.46,21.11,923.724974
4859,Los Angeles,-118.2879026,34.0537069,12.17561826,4.05,0.03,47.7929302169082,54.24,14.33,1299.531172
2587,Los Angeles,-118.2152045,33.9432105,12.05144249,0.7,0.66,46.8842842231806,31.32,9.61,712.1971929
2890,Los Angeles,-118.4458757,34.2371667,11.6143557,36.0,0.11,48.2505260761357,58.49,12.12,904.8160579
4192,Merced ,-120.6034458,37.3564573,12.10221028,0.0,0.3,42.0553265043658,67.25,21.14,314.1158948
14848,Imperial ,-115.557135,32.8655904,8.971583987,39.45,0.725,55.2487555407625,88.14,18.36,421.7207522
7725,Orange ,-117.9285475,33.8357946,12.03785917,57.65,0.605,61.8960672664346,44.0,11.04,1807.054137
4281,Merced ,-120.4948113,37.3196623,12.20404602,3.0,0.135,42.2837972331168,97.7,26.42,1032.818771
5087,San Bernardino,-117.6893011,34.0155079,13.09903098,0.0,0.615,45.1968919943308,45.64,18.64,551.1675583
6839,Los Angeles,-117.7604508,34.0477052,12.50761355,2.0,0.135,43.5398988744234,74.95,17.48,374.0009255
3551,Riverside ,-117.4726482,33.9516995,13.0483386,3.0,0.2,48.7249931225672,48.83,15.77,661.5178315
3378,Riverside ,-117.2567772,33.9191537,11.45888172,1.2,0.05,40.6046381464385,73.18,23.52,660.36922
4546,Los Angeles,-118.4558345,34.2930983,11.15277668,0.1,1.295,54.2885419580987,52.02,10.48,607.7508307
4405,Los Angeles,-118.3111925,33.9709293,12.02165432,0.0,0.04,41.909247241776,125.13,17.65,850.7356014
4484,Santa Clara,-121.8467084,37.3622455,8.856507559,0.0,1.26,38.9325873857265,86.6,16.02,3020.454171
6772,Orange ,-117.8994228,33.7442595,11.87310619,23.5,2.5,57.8571625630016,36.21,9.45,1115.725839
4659,Los Angeles,-118.5814401,34.2185595,11.8586098,0.0,0.29,44.8967539269582,84.14,21.42,1024.987094
4040,Stanislaus ,-120.9345314,37.6436041,11.50698025,0.0,0.32,42.988646663459,77.89,13.88,519.3432188
4331,Los Angeles,-118.3023777,34.027317,12.03443249,0.25,0.08,42.6216895505743,54.58,13.54,1129.428904
5602,Santa Clara,-121.8522546,37.3445854,9.273947034,0.0,0.72,42.2583037534776,86.48,16.0,2809.592955
6719,Orange ,-117.9165225,33.7043732,11.50696018,63.25,9.755,58.9002415333111,44.43,11.5,1044.551831
5436,San Bernardino,-117.6828193,34.0227451,13.11787098,6.25,0.315,50.4571740541248,45.64,18.64,629.4401377
3551,Los Angeles,-118.3833988,34.1757824,11.54609441,36.1,0.31,54.0978085849299,53.25,12.98,1173.706129
6367,San Francisco,-122.4087033,37.7760649,8.553888221,66.75,6.575,53.0716358495228,87.67,9.92,1455.396848
5920,San Bernardino,-117.6046422,34.0979077,14.21866797,17.7,1.135,51.7764597799708,42.99,20.06,586.1049809
4795,Los Angeles,-118.4290714,34.1953384,11.59401635,37.0,0.255,54.3073056779054,38.08,9.42,983.484226
4013,San Mateo,-122.2304268,37.4894625,8.121197297,117.7,2.255,49.8616174482932,72.75,11.8,1946.473033
6604,San Bernardino,-117.6718364,34.1008082,13.76866767,23.9,0.855,45.7488153197167,70.09,20.85,643.0600692
3862,Contra Costa,-122.0293918,38.036962,8.669297339,46.75,1.3,57.068947037999,118.62,18.2,2352.270923
7293,San Bernardino,-117.586378,34.0245953,13.79425204,0.0,0.385,57.8561730968463,54.05,18.37,2614.723358
5926,San Bernardino,-117.287959,34.5147771,7.494646656,0.0,0.125,38.2951605318634,107.74,27.83,1350.779155
4151,Los Angeles,-118.1621912,33.7844124,11.65311866,4.6,0.305,43.3783809571108,93.2,17.56,594.5183704
4370,Riverside ,-117.4621002,33.923878,12.76528159,0.65,0.155,44.5183271724515,47.72,15.43,713.9781396
4831,Riverside ,-116.9865118,33.7502798,9.598257119,9.0,0.2,36.846806408577,96.83,21.92,812.2722
4930,Los Angeles,-118.0342818,33.9516825,11.95834844,1.45,0.39,46.2995075864044,49.72,18.07,799.4834342
7903,Orange ,-117.8809246,33.7088171,11.79960929,0.1,0.585,53.5057771761617,47.39,10.32,860.9388195
5422,Tulare ,-119.203884,36.3027536,13.32635151,1.0,0.1,39.0500458292155,64.92,16.13,323.0892297
4401,San Francisco,-122.4057589,37.7281305,8.687952502,1.0,0.17,47.4656652014766,64.46,9.57,2622.192032
4537,Los Angeles,-118.1008047,34.5800249,7.517740005,4.0,0.11,36.1654065837621,125.16,23.3,657.7226195
3909,Los Angeles,-118.2343586,34.0907632,12.25891972,60.6,0.1,70.9522326328671,59.14,9.64,5312.817073
5614,Kern ,-119.0495029,35.3601532,15.65529799,0.8,0.435,45.9496699982098,81.79,17.62,992.9420012
3547,San Bernardino,-115.8769708,35.143329,7.146123517,42.4,0.71,46.8942289620113,48.81,16.5,395.5536382
4084,San Francisco,-122.3958269,37.7326723,8.706155254,1.5,1.195,46.3039219567036,123.98,11.96,481.8566565
5508,San Bernardino,-117.6829758,34.0299818,13.29566284,17.6,0.75,56.9597864705295,42.74,16.64,2557.252059
7653,Contra Costa,-121.7964223,37.9919244,8.691949236,0.0,0.625,40.8803547569903,157.3,21.61,1306.769001
4188,Los Angeles,-118.0951779,33.9123664,11.96563578,8.0,0.435,51.4812763439072,57.55,22.22,1089.667383
4495,Orange ,-117.9410438,33.9419968,12.01641753,0.1,0.11,49.291314277824,47.28,15.01,954.7254228
5408,Orange ,-117.9916514,33.792014,11.79980107,7.5,0.945,57.7903650739946,31.64,8.83,1514.35404
2952,Fresno ,-120.4089333,36.204251,8.558986205,35.0,2.51,49.9644331927805,59.43,19.85,280.0076217
5224,Los Angeles,-118.4621302,34.2391374,11.70934701,18.1,0.12,47.9219623112614,80.14,14.51,1142.81
4130,Fresno ,-119.8353599,36.7901386,13.58940486,0.0,0.32,41.9068591754142,125.69,13.71,625.4576796
5110,Los Angeles,-118.0662058,33.8273348,11.68002345,1.0,0.225,46.0560492183527,47.02,17.18,924.8748639
3809,Stanislaus ,-121.0172914,37.6170322,11.19117278,0.7,0.11,34.9752765697751,109.56,19.88,291.2031523
3836,Los Angeles,-118.0172042,34.0382308,12.03229985,12.0,0.445,68.1701241300914,40.19,14.63,3681.798287
5629,Contra Costa,-121.9435261,38.0391707,8.727012859,4.5,0.625,43.713690349261,135.71,20.32,618.9909989
5742,Orange ,-117.9906948,33.765726,11.56686863,0.7,0.555,58.0851789961721,34.38,11.9,2196.946644
5486,Riverside ,-117.239288,33.8955489,11.33113378,13.0,1.07,43.1727583000705,59.3,16.14,524.3191738
3701,Los Angeles,-118.1260625,34.0832452,11.83922597,6.2,0.08,51.3018691623546,39.56,11.33,1144.574806
7415,Tulare ,-119.3860655,36.5529114,13.69583144,1.0,0.25,46.9419781517501,66.16,18.97,435.4173226
4468,Contra Costa,-122.3538132,37.9476192,9.153314907,10.35,4.23,48.4113347245536,102.33,12.0,792.1810124
4426,San Bernardino,-117.6561451,34.0789551,13.86894178,9.65,0.37,58.3930147446758,66.24,19.33,1997.493273
2580,Solano ,-122.2622993,38.1083885,9.037543909,0.0,0.62,40.6562853104187,199.35,21.22,394.99466
4074,Kern ,-118.83337,35.2236273,11.86093019,1.2,0.325,44.4124413867423,41.66,18.27,157.9554974
6054,Los Angeles,-118.4046862,34.2761482,11.13779234,3.0,0.125,45.2713185749916,77.15,12.71,1567.364184
4719,Merced ,-120.62207,37.3603045,12.00800628,0.0,0.1,49.6495301792311,60.19,18.75,951.3636701
4868,San Diego,-117.0851125,32.6341315,10.34682393,2.9,1.525,44.2472449343896,58.58,12.25,712.6737984
7897,Orange ,-117.9853704,33.7410623,11.55298513,3.0,0.355,53.2470731112764,32.72,9.21,1800.620427
6447,Orange ,-117.9331121,33.8440428,12.05012032,13.65,2.735,54.1879548078044,46.27,12.73,1243.560973
4688,Fresno ,-119.7182723,36.8194376,13.75463876,0.0,0.05,47.8268448342093,103.13,14.24,1086.985104
7601,Los Angeles,-118.4273952,34.2948569,11.08053704,5.5,1.085,47.054103142551,80.64,12.91,605.5623644
7823,Orange ,-117.9720126,33.8629545,12.01739422,7.7,0.33,56.6853709984433,41.12,10.3,2003.907154
4099,San Diego,-117.0902817,32.7067366,10.40379653,8.0,0.145,48.6472785496255,42.51,6.38,2071.856893
3949,Sonoma ,-122.7274638,38.4288774,7.359472926,2.25,0.28,41.8586612779332,72.45,20.6,1502.58429
4977,Kern ,-119.0737144,35.4176598,15.32322105,0.0,0.825,43.0522585998654,75.37,20.48,994.4472383
3053,Kings ,-119.5983712,36.3928943,13.77617541,1.4,0.11,53.431139331435,88.24,21.75,455.8485721
2731,Fresno ,-120.0943201,36.1460009,9.960883608,0.0,0.2,47.0324874134833,50.89,21.93,466.2861927
4566,Sacramento ,-121.3737809,38.6158347,10.03965919,8.1,0.45,43.434897683777,106.38,13.9,770.3474565
8468,Santa Clara,-121.8479711,37.2991814,8.599308631,15.0,0.475,41.128142997267,65.99,13.69,1063.299546
6399,Los Angeles,-117.995471,34.1233883,11.92162832,12.0,0.42,62.0554573663373,41.61,9.25,479.507877
8444,San Mateo,-122.4175676,37.656229,8.808855773,44.2,5.22,53.6990538631672,61.61,12.58,1093.674026
1697,Ventura ,-119.0558409,34.3332732,8.830256357,1.5,1.275,54.1520755822986,38.89,11.48,862.6019554
7844,Madera ,-120.2587546,37.1133445,12.10472275,1.0,0.2,53.0615163369555,57.1,32.93,659.0017754
3064,San Joaquin,-121.2797491,37.8194204,10.85765393,14.25,0.8,54.3361178969287,81.39,17.55,344.1117472
5245,San Mateo,-122.2044816,37.4797497,7.874057394,23.3,1.58,47.622115339567,67.69,11.04,536.1992385
3495,Los Angeles,-118.1471817,33.9082352,11.92158918,0.0,0.36,51.515774424354,38.22,14.78,1900.527143
5269,Los Angeles,-118.3024972,34.0799255,12.04695849,1.1,0.01,51.6751787714722,40.82,10.51,2053.536003
3882,San Joaquin,-121.2217376,37.8193804,10.85185327,0.0,0.025,42.0201276517975,94.36,22.52,826.6378196
2685,Los Angeles,-118.3336722,34.0986626,11.90677464,5.9,0.685,57.9031579136342,60.77,13.63,1400.536652
1046,Imperial ,-115.4711527,32.9827303,8.87816348,4.6,0.155,47.4230359412022,117.59,17.75,237.7810141
5723,Riverside ,-117.4960233,33.9918252,14.12907435,13.75,0.525,52.2123764463816,51.79,15.73,494.8067351
5931,Contra Costa,-122.3560521,37.8969709,8.984607609,144.0,5.045,51.3038655476181,158.82,16.06,1181.281932
2973,Los Angeles,-118.039504,34.0142722,11.9650108,6.7,0.545,64.8111537060101,56.32,21.16,3736.924297
4491,Los Angeles,-118.0827115,34.0871355,11.77856947,15.25,0.11,61.7557987168201,38.43,10.67,737.6206024
5365,Fresno ,-119.7429548,36.8049374,13.68810636,0.0,0.61,48.7742778245837,64.56,8.52,1445.621184
7090,Riverside ,-117.3166621,33.6483829,10.26333487,1.0,0.705,44.4648051663379,56.08,26.06,1131.906632
5432,Los Angeles,-117.9159505,34.0193311,12.1202248,4.1,0.155,53.2220056322168,54.57,13.73,968.4990247
6978,San Diego,-117.0528794,32.5473763,15.05539111,0.0,0.11,45.9308387310598,59.38,15.4,11371.0
4843,Santa Clara,-121.8644444,37.3375921,9.082305054,3.0,0.15,49.7239890210932,53.07,10.1,4192.282207
6796,Kings ,-119.7738507,36.3015715,13.41718685,0.25,0.21,43.7551820838792,77.09,26.44,721.3925527
4488,Orange ,-117.9350465,33.774216,11.9394559,1.75,0.17,51.0762363468791,47.17,15.4,1650.202076
2982,Alameda ,-122.2936857,37.8645164,9.140887167,21.75,2.615,50.2988851030069,73.51,12.12,762.4209296
4700,Orange ,-117.9193342,33.7888535,11.94580023,0.0,0.275,47.9084812599913,37.42,12.2,823.6395402
1873,Riverside ,-117.2274689,33.9373528,11.44750343,2.25,0.22,41.4795526264206,73.18,23.52,967.9394958
3837,Los Angeles,-118.2935144,34.0597633,12.12928682,8.35,0.31,54.4079500160074,34.81,11.03,1029.814042
6104,Los Angeles,-118.1314443,33.9642238,12.17478332,34.0,1.73,70.7688088958447,33.83,12.83,2577.725627
4478,Los Angeles,-118.0939478,34.040905,12.02366434,12.0,0.435,66.9079296557507,35.93,10.76,2698.6888
5408,Sacramento ,-121.2806531,38.5901142,8.763447763,28.95,0.6,48.0927029767692,69.6,18.22,2072.187808
10368,San Mateo,-122.1238259,37.4667198,8.315570206,22.0,1.19,54.028500999895,62.66,11.0,1333.976635
12394,Tulare ,-119.0549135,36.0930135,13.05537868,1.0,0.2,48.5013885018949,61.64,21.22,622.3032319
3165,Los Angeles,-118.3028633,34.0436623,12.05908901,5.1,0.08,47.2919343425899,41.85,10.1,1263.356021
4507,San Joaquin,-121.2861975,38.0255205,10.96128112,0.0,0.1,36.7091135600504,69.78,21.38,1118.971791
6180,Los Angeles,-118.5918392,34.2533539,10.9951147,23.9,1.315,47.2371151357833,54.03,17.22,1066.330035
2963,Los Angeles,-118.2473892,34.1036004,12.06757527,69.35,6.47,75.1523584767046,29.07,5.65,3663.348872
4000,Los Angeles,-118.3569389,33.9490727,12.04203201,0.0,0.19,43.3880574632126,99.35,19.79,792.1259258
6758,Los Angeles,-117.9971918,34.1360755,11.8926537,43.5,1.885,68.8664786771936,46.9,10.87,1560.164232
7492,Sacramento ,-121.4391674,38.4777448,8.794620331,0.0,0.56,36.8092340045287,141.33,26.61,1258.078946
2671,San Joaquin,-121.2957942,38.0094599,11.03797991,2.25,0.46,38.7797108992956,71.49,20.61,1115.066876
7460,San Bernardino,-117.5668167,34.0907982,13.57888944,25.5,4.58,58.2605972992575,35.31,15.37,1257.53405
4426,Alameda ,-122.2357701,37.787786,9.478637686,11.8,0.12,42.5594273468581,97.64,10.13,363.895698
6654,Orange ,-117.9716595,33.8103743,11.90778368,9.0,0.38,48.0619017122109,53.7,14.4,742.5936499
4280,Los Angeles,-118.3113323,34.0798801,12.01439591,2.25,0.03,47.9369867675056,56.78,14.58,1375.9775
6156,Los Angeles,-118.098744,34.0691098,11.90909207,12.4,0.12,51.3826014855556,31.35,8.71,2199.75817
3800,Los Angeles,-118.2647639,34.1207814,11.96632968,46.0,0.485,65.8672949802396,45.8,9.99,2079.063259
1898,Los Angeles,-118.304508,33.8909348,12.05073573,0.9,0.655,45.1789946964243,85.71,16.05,963.3487783
3518,Los Angeles,-118.319013,34.094395,11.8825333,9.4,0.38,57.260771518526,43.77,11.14,1277.835174
6596,Sutter ,-121.6664276,39.134305,9.25982095,8.0,0.35,49.1166771557345,24.06,14.96,789.6919245
7761,Alameda ,-122.1574574,37.6985801,8.705649068,14.4,0.535,51.2943916354221,62.7,14.49,2920.434916
2705,Los Angeles,-118.197404,34.0793615,12.29318207,0.0,0.435,51.3357133021654,41.97,8.35,1030.181306
3137,Fresno ,-119.7194878,36.8119204,13.72293816,0.0,0.305,51.8361021477723,103.13,14.24,1365.182763
3848,Stanislaus ,-121.0018903,37.5972529,11.31879386,0.0,0.1,43.6513990259713,75.08,16.55,325.0060077
5221,Kern ,-119.0458982,35.3174932,15.81425538,15.75,0.215,45.2979726179848,68.78,15.93,1313.115809
2986,Los Angeles,-118.1787306,33.772239,11.62534541,1.4,0.325,45.5216622657016,82.02,15.81,685.5026702
8270,Orange ,-118.0065042,33.8246115,11.79007737,1.0,0.195,44.1679414354837,51.2,13.76,853.4576262
4401,Los Angeles,-118.3463239,33.9852423,11.91305485,2.25,0.16,44.6644312873846,132.05,15.53,746.4054224
3096,Los Angeles,-118.2881029,34.0851215,12.08445864,2.7,0.385,55.9962281075155,48.32,12.5,813.7866398
3111,Los Angeles,-118.1898523,34.115176,11.64363901,5.0,0.2,46.4376206440476,47.69,12.3,738.0375354
3248,Los Angeles,-118.139349,34.0736606,11.96491784,7.4,0.06,56.5660465738933,36.6,9.43,2394.010733
4435,Los Angeles,-118.4095169,34.1848596,11.54238267,36.2,0.175,51.1180750515847,56.06,16.35,1376.766432
7867,Alameda ,-122.126873,37.6059048,8.644264692,89.2,9.56,53.8921320984778,91.26,17.46,1868.584695
25636,Tulare ,-119.3547493,36.3512901,14.36384025,46.25,1.17,70.4410724954004,46.89,15.6,600.3936264
3880,Stanislaus ,-121.1441905,37.6499309,10.5014444,3.0,0.21,56.4115358799376,64.29,15.32,594.8940334
5362,Los Angeles,-118.0861015,33.9831987,12.08826952,0.5,0.12,49.858343803472,57.45,20.14,910.7931107
2191,San Bernardino,-117.3056556,34.0592689,11.91232627,14.4,0.195,55.0943836913785,75.79,20.18,3102.769265
4276,Sacramento ,-121.4036544,38.4699141,8.749868062,2.5,0.49,41.4369292271498,94.29,20.82,1589.708353
3970,San Diego,-117.0637049,32.5982825,11.61011451,1.4,0.37,39.795997239615,64.13,12.42,664.7857026
3339,Ventura ,-119.1371739,34.2329791,8.990149264,0.0,0.295,53.0630554440154,27.51,7.84,1605.542382
2510,Los Angeles,-117.9561887,34.006504,12.10811905,12.25,0.22,68.2835019336314,46.16,12.41,3701.791277
710,Los Angeles,-117.7517043,34.6825868,6.489228665,0.0,0.0,36.1556806156088,129.41,20.29,93.24151508
4228,Los Angeles,-118.0344855,33.927592,11.85366807,12.0,0.06,51.9865913232168,47.09,17.95,913.3871599
4293,Los Angeles,-118.0948587,34.0586251,11.97713098,12.0,0.185,47.9670652665541,41.18,11.45,778.2701846
5015,Los Angeles,-118.1741618,33.7789756,11.66802231,0.0,0.06,37.5526079259668,111.73,24.22,777.4937113
4212,San Bernardino,-117.6198734,34.0885081,14.75077621,2.2,0.085,45.7249031392949,55.97,18.54,417.0064653
5281,Los Angeles,-118.2724011,34.1631614,11.80183487,36.0,0.305,58.6811712528689,30.96,16.84,741.6951243
6603,Kern ,-118.9232651,35.2596885,13.47108542,1.9,0.11,44.5012828793054,43.74,16.25,302.8390908
12853,Riverside ,-117.5457941,34.0114705,13.39344894,5.0,1.11,66.682112616337,27.09,12.98,1628.046567
6324,Los Angeles,-118.4268073,34.3023558,11.03348841,1.7,0.53,51.1080251046004,44.68,7.8,1917.265932
4661,Los Angeles,-117.7253608,34.0780854,12.96365923,1.0,0.1,52.7731075609325,63.93,14.34,1995.374915
3670,Los Angeles,-118.0863199,34.0674668,11.93764971,12.0,0.11,55.4840332031369,41.18,11.45,2648.39127
3424,Los Angeles,-118.2879321,34.0563658,12.17561826,3.6,0.11,51.3898347688274,29.98,8.27,999.2646649
3346,Riverside ,-117.526465,33.9705168,13.15737061,3.0,0.0,50.4236015232913,39.6,16.35,596.2875333
21438,Kern ,-119.0713629,35.2667571,14.67803689,9.0,0.375,54.9661673509339,55.67,18.68,326.4793184
1201,Riverside ,-117.3520326,33.9971131,12.44553654,3.7,0.11,55.756273565411,59.34,17.06,2164.770715
2396,Yuba ,-121.5709108,39.1277084,8.791003093,0.1,0.1,45.3948961493199,66.97,21.16,1563.638868
3176,Los Angeles,-118.3277048,34.0852963,11.90037867,11.95,0.405,58.032565821631,46.36,12.28,953.4233513
6377,Contra Costa,-121.8993314,38.0139188,8.80526856,2.0,0.2,41.6010532661496,135.71,20.32,1222.903978
8184,Orange ,-117.8955125,33.730917,11.8728581,2.0,0.225,45.979560175511,48.82,12.58,917.2679331
3858,Santa Clara,-121.8470155,37.3546903,8.942444176,0.0,2.135,38.8685739569539,86.6,16.02,1588.836399
4293,San Francisco,-122.4109765,37.783016,8.646736357,35.85,3.96,41.9305261370491,82.63,8.93,738.9882471
4207,Los Angeles,-118.3568418,33.8837388,11.99658497,0.0,0.185,53.2341243654343,67.69,15.63,2914.450181
4926,Los Angeles,-118.0983354,34.093458,11.77450378,6.0,0.045,60.9094105976874,37.59,10.21,769.544958
9867,Sacramento ,-121.4873526,38.4761513,8.712419975,0.0,0.21,35.561362036687,106.14,28.25,1037.825152
3310,Los Angeles,-118.1037641,34.0589818,11.97713098,3.0,0.11,45.9047394097733,38.68,10.76,594.8425324
3838,San Joaquin,-121.3162854,38.0349259,10.73823572,0.0,0.0,35.105447130313,81.55,24.51,412.3584605
2837,Riverside ,-116.9504264,33.751115,8.777855789,0.0,0.25,39.6306014893771,57.03,17.51,683.564999
4826,Los Angeles,-118.033316,33.9099095,11.94009075,12.95,1.07,55.9825875861135,28.45,12.07,695.2184266
6636,Tulare ,-119.3438407,36.2256444,14.43895745,0.9,0.505,56.2034967600744,71.67,21.73,857.7026846
5226,Los Angeles,-118.279506,33.8095428,11.94113985,1.4,3.02,52.8905983277229,67.35,18.5,1638.329168
4841,Los Angeles,-118.311582,34.0671467,12.02897507,0.5,0.2,45.4017179193359,52.8,15.82,1308.008361
5140,Los Angeles,-118.1698152,33.7789729,11.65311866,0.0,0.09,37.0737135617732,82.09,17.52,638.8217601
9853,Sonoma ,-122.701255,38.3933392,7.399981715,11.0,0.625,52.8311369315406,46.55,13.31,1841.321037
2845,Los Angeles,-118.3244351,33.9974948,11.92925429,1.0,0.355,42.7019428981974,129.72,15.33,605.8828575
6058,Los Angeles,-118.1559426,34.1634652,11.45244565,0.0,0.1,51.8644303272896,55.76,11.87,1460.271969
3546,Los Angeles,-118.387153,34.036336,11.74486853,6.4,1.57,60.774237976861,34.49,11.8,2724.534595
4705,Solano ,-122.0580588,38.2534089,8.71007411,0.0,0.55,50.3475805240409,136.39,18.1,1388.418256
5526,San Bernardino,-117.3081225,34.1566319,11.14675759,21.2,0.155,41.6387918637175,72.91,14.39,540.529588
4773,Orange ,-117.877059,33.8232178,12.1069974,14.25,1.885,60.3214806491411,53.56,11.28,2643.021664
4141,Los Angeles,-118.1289738,33.9420607,12.17044162,0.0,0.75,51.5105968799086,52.31,21.72,1153.122015
5517,Merced ,-120.3392864,37.355853,11.42617618,0.4,0.0,43.875508243778,75.87,12.83,169.8524684
2682,Los Angeles,-118.3221148,33.9745535,11.93780554,0.0,0.28,44.6889790459604,123.34,14.56,931.2289334
3328,San Diego,-117.1124957,32.7524807,9.947506591,0.6,0.065,44.0865059980837,55.74,10.42,1514.053537
4856,Riverside ,-117.3350138,33.9895557,12.30689256,0.4,0.1,41.6336371043685,61.6,17.81,563.1035168
5538,Contra Costa,-121.9236578,37.9889314,8.53974629,14.0,0.11,43.0894521007342,129.35,19.69,591.602765
